dataset,size,quality,algorithm,signal,seed,mi_value
larry,100,0.0847557,Geneformer,clone,1404,0.02596
larry,100,0.0847557,Geneformer,clone,2701,0.08213
larry,100,0.0847557,PCA,clone,42,0.40105
larry,100,0.0847557,PCA,clone,1404,0.49188
larry,100,0.0847557,PCA,clone,2701,0.4424
larry,100,0.0847557,RandomProjection,clone,42,0.08584
larry,100,0.0847557,RandomProjection,clone,1404,0.08584
larry,100,0.0847557,RandomProjection,clone,2701,0.08584
larry,100,0.0847557,SCVI,clone,42,0.27416
larry,100,0.0847557,SCVI,clone,1404,0.2877
larry,100,0.0847557,SCVI,clone,2701,0.26978
larry,100,0.1570821,Geneformer,clone,42,0.06579
larry,100,0.1570821,Geneformer,clone,1404,0.01106
larry,100,0.1570821,Geneformer,clone,2701,0.04822
larry,100,0.1570821,PCA,clone,42,0.6039
larry,100,0.1570821,PCA,clone,1404,0.76768
larry,100,0.1570821,PCA,clone,2701,0.69706
larry,100,0.1570821,RandomProjection,clone,42,0.0317
larry,100,0.1570821,RandomProjection,clone,1404,0.0317
larry,100,0.1570821,RandomProjection,clone,2701,0.0317
larry,100,0.1570821,SCVI,clone,42,0.39938
larry,100,0.1570821,SCVI,clone,1404,0.29867
larry,100,0.1570821,SCVI,clone,2701,0.34969
larry,100,0.2911284,Geneformer,clone,42,0.05627
larry,100,0.2911284,Geneformer,clone,1404,0.05814
larry,100,0.2911284,Geneformer,clone,2701,0.02377
larry,100,0.2911284,PCA,clone,42,0.92776
larry,100,0.2911284,PCA,clone,1404,0.9568
larry,100,0.2911284,PCA,clone,2701,0.9331
larry,100,0.2911284,RandomProjection,clone,42,0.15227
larry,100,0.2911284,RandomProjection,clone,1404,0.15227
larry,100,0.2911284,RandomProjection,clone,2701,0.15227
larry,100,0.2911284,SCVI,clone,42,0.60526
larry,100,0.2911284,SCVI,clone,1404,0.56428
larry,100,0.2911284,SCVI,clone,2701,0.38245
larry,100,0.5395631,Geneformer,clone,42,0.03386
larry,100,0.5395631,Geneformer,clone,1404,0.07535
larry,100,0.5395631,Geneformer,clone,2701,-0.0182
larry,100,0.5395631,PCA,clone,42,1.17014
larry,100,0.5395631,PCA,clone,1404,1.233
larry,100,0.5395631,PCA,clone,2701,1.18321
larry,100,0.5395631,RandomProjection,clone,42,0.26392
larry,100,0.5395631,RandomProjection,clone,1404,0.26392
larry,100,0.5395631,RandomProjection,clone,2701,0.26392
larry,100,0.5395631,SCVI,clone,42,0.71444
larry,100,0.5395631,SCVI,clone,1404,0.48517
larry,100,0.5395631,SCVI,clone,2701,0.4769
larry,100,1.0,Geneformer,clone,42,0.07747
larry,100,1.0,Geneformer,clone,1404,0.02059
larry,100,1.0,Geneformer,clone,2701,0.01425
larry,100,1.0,PCA,clone,42,1.30275
larry,100,1.0,PCA,clone,1404,1.39754
larry,100,1.0,PCA,clone,2701,1.32877
larry,100,1.0,RandomProjection,clone,42,0.40201
larry,100,1.0,RandomProjection,clone,1404,0.40201
larry,100,1.0,RandomProjection,clone,2701,0.40201
larry,100,1.0,SCVI,clone,42,0.77918
larry,100,1.0,SCVI,clone,1404,0.60271
larry,100,1.0,SCVI,clone,2701,0.50992
larry,215,0.003876,Geneformer,clone,42,-0.04001
larry,215,0.003876,Geneformer,clone,1404,0.03809
larry,215,0.003876,Geneformer,clone,2701,-0.03637
larry,215,0.003876,PCA,clone,42,2.06687
larry,215,0.003876,PCA,clone,1404,2.06169
larry,215,0.003876,PCA,clone,2701,1.96634
larry,215,0.003876,RandomProjection,clone,42,-0.00451
larry,215,0.003876,RandomProjection,clone,1404,-0.00451
larry,215,0.003876,RandomProjection,clone,2701,-0.00451
larry,215,0.003876,SCVI,clone,42,-0.00858
larry,215,0.003876,SCVI,clone,1404,0.00134
larry,215,0.003876,SCVI,clone,2701,0.07909
larry,215,0.0071835,Geneformer,clone,42,0.05704
larry,215,0.0071835,Geneformer,clone,1404,-0.00301
larry,215,0.0071835,Geneformer,clone,2701,0.02655
larry,215,0.0071835,PCA,clone,42,1.59115
larry,215,0.0071835,PCA,clone,1404,1.46944
larry,215,0.0071835,PCA,clone,2701,1.54477
larry,215,0.0071835,RandomProjection,clone,42,0.04314
larry,215,0.0071835,RandomProjection,clone,1404,0.04314
larry,215,0.0071835,RandomProjection,clone,2701,0.04314
larry,215,0.0071835,SCVI,clone,42,0.03195
larry,215,0.0071835,SCVI,clone,1404,0.02764
larry,215,0.0071835,SCVI,clone,2701,0.01149
larry,215,0.0133136,Geneformer,clone,42,0.04357
larry,215,0.0133136,Geneformer,clone,1404,0.04923
larry,215,0.0133136,Geneformer,clone,2701,0.05413
larry,215,0.0133136,PCA,clone,42,0.85015
larry,215,0.0133136,PCA,clone,1404,0.78489
larry,215,0.0133136,PCA,clone,2701,0.86194
larry,215,0.0133136,RandomProjection,clone,42,0.02291
larry,215,0.0133136,RandomProjection,clone,1404,0.02291
larry,215,0.0133136,RandomProjection,clone,2701,0.02291
larry,215,0.0133136,SCVI,clone,42,0.06922
larry,215,0.0133136,SCVI,clone,1404,0.11429
larry,215,0.0133136,SCVI,clone,2701,0.08888
larry,215,0.0246748,Geneformer,clone,42,0.06113
larry,215,0.0246748,Geneformer,clone,1404,0.01894
larry,215,0.0246748,Geneformer,clone,2701,0.02499
larry,215,0.0246748,PCA,clone,42,0.48374
larry,215,0.0246748,PCA,clone,1404,0.47327
larry,215,0.0246748,PCA,clone,2701,0.53409
larry,215,0.0246748,RandomProjection,clone,42,0.02488
larry,215,0.0246748,RandomProjection,clone,1404,0.02488
larry,215,0.0246748,RandomProjection,clone,2701,0.02488
larry,215,0.0246748,SCVI,clone,42,0.1017
larry,215,0.0246748,SCVI,clone,1404,0.16444
larry,215,0.0246748,SCVI,clone,2701,0.08489
larry,215,0.0457311,Geneformer,clone,42,0.02364
larry,215,0.0457311,Geneformer,clone,1404,-0.00085
larry,215,0.0457311,Geneformer,clone,2701,0.02919
larry,215,0.0457311,PCA,clone,42,0.37831
larry,215,0.0457311,PCA,clone,1404,0.36566
larry,215,0.0457311,PCA,clone,2701,0.4156
larry,215,0.0457311,RandomProjection,clone,42,0.07982
larry,215,0.0457311,RandomProjection,clone,1404,0.07982
larry,215,0.0457311,RandomProjection,clone,2701,0.07982
larry,215,0.0457311,SCVI,clone,42,0.1807
larry,215,0.0457311,SCVI,clone,1404,0.15703
larry,215,0.0457311,SCVI,clone,2701,0.22131
larry,215,0.0847557,Geneformer,clone,42,0.11618
larry,215,0.0847557,Geneformer,clone,1404,0.11083
larry,215,0.0847557,Geneformer,clone,2701,0.15184
larry,215,0.0847557,PCA,clone,42,0.52034
larry,215,0.0847557,PCA,clone,1404,0.61948
larry,215,0.0847557,PCA,clone,2701,0.51664
larry,215,0.0847557,RandomProjection,clone,42,0.08584
larry,215,0.0847557,RandomProjection,clone,1404,0.08584
larry,215,0.0847557,RandomProjection,clone,2701,0.08584
larry,215,0.0847557,SCVI,clone,42,0.29569
larry,215,0.0847557,SCVI,clone,1404,0.30866
larry,215,0.0847557,SCVI,clone,2701,0.32818
larry,215,0.1570821,Geneformer,clone,42,0.17902
larry,215,0.1570821,Geneformer,clone,1404,0.12739
larry,215,0.1570821,Geneformer,clone,2701,0.07039
larry,215,0.1570821,PCA,clone,42,0.73211
larry,215,0.1570821,PCA,clone,1404,0.86473
larry,215,0.1570821,PCA,clone,2701,0.76875
larry,215,0.1570821,RandomProjection,clone,42,0.0317
larry,215,0.1570821,RandomProjection,clone,1404,0.0317
larry,215,0.1570821,RandomProjection,clone,2701,0.0317
larry,215,0.1570821,SCVI,clone,42,0.43537
larry,215,0.1570821,SCVI,clone,1404,0.50273
larry,215,0.1570821,SCVI,clone,2701,0.54541
larry,215,0.2911284,Geneformer,clone,42,0.11235
larry,215,0.2911284,Geneformer,clone,1404,0.03356
larry,215,0.2911284,Geneformer,clone,2701,0.04214
larry,215,0.2911284,PCA,clone,42,0.85022
larry,215,0.2911284,PCA,clone,1404,0.98575
larry,215,0.2911284,PCA,clone,2701,0.9653
larry,215,0.2911284,RandomProjection,clone,42,0.15227
larry,215,0.2911284,RandomProjection,clone,1404,0.15227
larry,215,0.2911284,RandomProjection,clone,2701,0.15227
larry,215,0.2911284,SCVI,clone,42,0.6301
larry,215,0.2911284,SCVI,clone,1404,0.67542
larry,215,0.2911284,SCVI,clone,2701,0.77319
larry,215,0.5395631,Geneformer,clone,42,0.23582
larry,215,0.5395631,Geneformer,clone,1404,0.21266
larry,215,0.5395631,Geneformer,clone,2701,0.19076
larry,215,0.5395631,PCA,clone,42,1.17103
larry,215,0.5395631,PCA,clone,1404,1.27383
larry,215,0.5395631,PCA,clone,2701,1.16921
larry,215,0.5395631,RandomProjection,clone,42,0.26392
larry,215,0.5395631,RandomProjection,clone,1404,0.26392
larry,215,0.5395631,RandomProjection,clone,2701,0.26392
larry,215,0.5395631,SCVI,clone,42,0.75651
larry,215,0.5395631,SCVI,clone,1404,1.05678
larry,215,0.5395631,SCVI,clone,2701,0.62993
larry,215,1.0,Geneformer,clone,42,0.28416
larry,215,1.0,Geneformer,clone,1404,0.16079
larry,215,1.0,Geneformer,clone,2701,0.2551
larry,215,1.0,PCA,clone,42,1.31224
larry,215,1.0,PCA,clone,1404,1.45963
larry,215,1.0,PCA,clone,2701,1.34765
larry,215,1.0,RandomProjection,clone,42,0.40201
larry,215,1.0,RandomProjection,clone,1404,0.40201
larry,215,1.0,RandomProjection,clone,2701,0.40201
larry,215,1.0,SCVI,clone,42,0.62701
larry,215,1.0,SCVI,clone,1404,0.70961
larry,215,1.0,SCVI,clone,2701,0.9081
larry,464,0.003876,Geneformer,clone,42,-0.0142
larry,464,0.003876,Geneformer,clone,1404,0.01279
larry,464,0.003876,Geneformer,clone,2701,-0.02747
larry,464,0.003876,PCA,clone,42,1.93424
larry,464,0.003876,PCA,clone,1404,1.92926
larry,464,0.003876,PCA,clone,2701,1.87554
larry,464,0.003876,RandomProjection,clone,42,-0.00451
larry,464,0.003876,RandomProjection,clone,1404,-0.00451
larry,464,0.003876,RandomProjection,clone,2701,-0.00451
larry,464,0.003876,SCVI,clone,42,-0.01749
larry,464,0.003876,SCVI,clone,1404,0.07407
larry,464,0.003876,SCVI,clone,2701,0.00581
larry,464,0.0071835,Geneformer,clone,42,0.08795
larry,464,0.0071835,Geneformer,clone,1404,-0.01987
larry,464,0.0071835,Geneformer,clone,2701,-0.02966
larry,464,0.0071835,PCA,clone,42,1.39584
larry,464,0.0071835,PCA,clone,1404,1.32058
larry,464,0.0071835,PCA,clone,2701,1.41012
larry,464,0.0071835,RandomProjection,clone,42,0.04314
larry,464,0.0071835,RandomProjection,clone,1404,0.04314
larry,464,0.0071835,RandomProjection,clone,2701,0.04314
larry,464,0.0071835,SCVI,clone,42,-0.00125
larry,464,0.0071835,SCVI,clone,1404,0.03289
larry,464,0.0071835,SCVI,clone,2701,0.04841
larry,464,0.0133136,Geneformer,clone,42,0.05539
larry,464,0.0133136,Geneformer,clone,1404,0.01052
larry,464,0.0133136,Geneformer,clone,2701,0.06802
larry,464,0.0133136,PCA,clone,42,0.705
larry,464,0.0133136,PCA,clone,1404,0.73326
larry,464,0.0133136,PCA,clone,2701,0.73994
larry,464,0.0133136,RandomProjection,clone,42,0.02291
larry,464,0.0133136,RandomProjection,clone,1404,0.02291
larry,464,0.0133136,RandomProjection,clone,2701,0.02291
larry,464,0.0133136,SCVI,clone,42,0.09187
larry,464,0.0133136,SCVI,clone,1404,0.06678
larry,464,0.0133136,SCVI,clone,2701,0.02724
larry,464,0.0246748,Geneformer,clone,42,0.01181
larry,464,0.0246748,Geneformer,clone,1404,0.08188
larry,464,0.0246748,Geneformer,clone,2701,0.08483
larry,464,0.0246748,PCA,clone,42,0.45797
larry,464,0.0246748,PCA,clone,1404,0.47363
larry,464,0.0246748,PCA,clone,2701,0.47954
larry,464,0.0246748,RandomProjection,clone,42,0.02488
larry,464,0.0246748,RandomProjection,clone,1404,0.02488
larry,464,0.0246748,RandomProjection,clone,2701,0.02488
larry,464,0.0246748,SCVI,clone,42,0.09567
larry,464,0.0246748,SCVI,clone,1404,0.10528
larry,464,0.0246748,SCVI,clone,2701,0.10769
larry,464,0.0457311,Geneformer,clone,42,0.13623
larry,464,0.0457311,Geneformer,clone,1404,0.18401
larry,464,0.0457311,Geneformer,clone,2701,0.17607
larry,464,0.0457311,PCA,clone,42,0.37921
larry,464,0.0457311,PCA,clone,1404,0.33792
larry,464,0.0457311,PCA,clone,2701,0.40262
larry,464,0.0457311,RandomProjection,clone,42,0.07982
larry,464,0.0457311,RandomProjection,clone,1404,0.07982
larry,464,0.0457311,RandomProjection,clone,2701,0.07982
larry,464,0.0457311,SCVI,clone,42,0.18647
larry,464,0.0457311,SCVI,clone,1404,0.26393
larry,464,0.0457311,SCVI,clone,2701,0.24258
larry,464,0.0847557,Geneformer,clone,42,0.11972
larry,464,0.0847557,Geneformer,clone,1404,0.12059
larry,464,0.0847557,Geneformer,clone,2701,0.05906
larry,464,0.0847557,PCA,clone,42,0.54154
larry,464,0.0847557,PCA,clone,1404,0.69769
larry,464,0.0847557,PCA,clone,2701,0.57344
larry,464,0.0847557,RandomProjection,clone,42,0.08584
larry,464,0.0847557,RandomProjection,clone,1404,0.08584
larry,464,0.0847557,RandomProjection,clone,2701,0.08584
larry,464,0.0847557,SCVI,clone,42,0.47905
larry,464,0.0847557,SCVI,clone,1404,0.40909
larry,464,0.0847557,SCVI,clone,2701,0.46318
larry,464,0.1570821,Geneformer,clone,42,0.25112
larry,464,0.1570821,Geneformer,clone,1404,0.28698
larry,464,0.1570821,Geneformer,clone,2701,0.30008
larry,464,0.1570821,PCA,clone,42,0.75689
larry,464,0.1570821,PCA,clone,1404,0.8778
larry,464,0.1570821,PCA,clone,2701,0.74277
larry,464,0.1570821,RandomProjection,clone,42,0.0317
larry,464,0.1570821,RandomProjection,clone,1404,0.0317
larry,464,0.1570821,RandomProjection,clone,2701,0.0317
larry,464,0.1570821,SCVI,clone,42,0.65921
larry,464,0.1570821,SCVI,clone,1404,0.64872
larry,464,0.1570821,SCVI,clone,2701,0.66066
larry,464,0.2911284,Geneformer,clone,42,0.21624
larry,464,0.2911284,Geneformer,clone,1404,0.28834
larry,464,0.2911284,Geneformer,clone,2701,0.18351
larry,464,0.2911284,PCA,clone,42,0.9206
larry,464,0.2911284,PCA,clone,1404,0.98208
larry,464,0.2911284,PCA,clone,2701,0.96816
larry,464,0.2911284,RandomProjection,clone,42,0.15227
larry,464,0.2911284,RandomProjection,clone,1404,0.15227
larry,464,0.2911284,RandomProjection,clone,2701,0.15227
larry,464,0.2911284,SCVI,clone,42,0.95898
larry,464,0.2911284,SCVI,clone,1404,0.8584
larry,464,0.2911284,SCVI,clone,2701,0.93678
larry,464,0.5395631,Geneformer,clone,42,0.33561
larry,464,0.5395631,Geneformer,clone,1404,0.29485
larry,464,0.5395631,Geneformer,clone,2701,0.3023
larry,464,0.5395631,PCA,clone,42,1.25328
larry,464,0.5395631,PCA,clone,1404,1.29043
larry,464,0.5395631,PCA,clone,2701,1.24904
larry,464,0.5395631,RandomProjection,clone,42,0.26392
larry,464,0.5395631,RandomProjection,clone,1404,0.26392
larry,464,0.5395631,RandomProjection,clone,2701,0.26392
larry,464,0.5395631,SCVI,clone,42,1.09936
larry,464,0.5395631,SCVI,clone,1404,1.11502
larry,464,0.5395631,SCVI,clone,2701,1.03562
larry,464,1.0,Geneformer,clone,42,0.43953
larry,464,1.0,Geneformer,clone,1404,0.31847
larry,464,1.0,Geneformer,clone,2701,0.51566
larry,464,1.0,PCA,clone,42,1.42031
larry,464,1.0,PCA,clone,1404,1.44822
larry,464,1.0,PCA,clone,2701,1.46944
larry,464,1.0,RandomProjection,clone,42,0.40201
larry,464,1.0,RandomProjection,clone,1404,0.40201
larry,464,1.0,RandomProjection,clone,2701,0.40201
larry,464,1.0,SCVI,clone,42,1.04569
larry,464,1.0,SCVI,clone,1404,0.85641
larry,464,1.0,SCVI,clone,2701,0.95058
larry,1000,0.003876,Geneformer,clone,42,0.0226
larry,1000,0.003876,Geneformer,clone,1404,-0.0082
larry,1000,0.003876,Geneformer,clone,2701,-0.05323
larry,1000,0.003876,PCA,clone,42,1.73012
larry,1000,0.003876,PCA,clone,1404,1.7618
larry,1000,0.003876,PCA,clone,2701,1.727
larry,1000,0.003876,RandomProjection,clone,42,-0.00451
larry,1000,0.003876,RandomProjection,clone,1404,-0.00451
larry,1000,0.003876,RandomProjection,clone,2701,-0.00451
larry,1000,0.003876,SCVI,clone,42,0.01679
larry,1000,0.003876,SCVI,clone,1404,-0.00255
larry,1000,0.003876,SCVI,clone,2701,0.05135
larry,1000,0.0071835,Geneformer,clone,42,0.03055
larry,1000,0.0071835,Geneformer,clone,1404,0.02097
larry,1000,0.0071835,Geneformer,clone,2701,0.06543
larry,1000,0.0071835,PCA,clone,42,1.20904
larry,1000,0.0071835,PCA,clone,1404,1.17821
larry,1000,0.0071835,PCA,clone,2701,1.24197
larry,1000,0.0071835,RandomProjection,clone,42,0.04314
larry,1000,0.0071835,RandomProjection,clone,1404,0.04314
larry,1000,0.0071835,RandomProjection,clone,2701,0.04314
larry,1000,0.0071835,SCVI,clone,42,-0.00959
larry,1000,0.0071835,SCVI,clone,1404,0.00815
larry,1000,0.0071835,SCVI,clone,2701,0.05008
larry,1000,0.0133136,Geneformer,clone,42,0.04244
larry,1000,0.0133136,Geneformer,clone,1404,0.04697
larry,1000,0.0133136,Geneformer,clone,2701,0.10277
larry,1000,0.0133136,PCA,clone,42,0.60731
larry,1000,0.0133136,PCA,clone,1404,0.6291
larry,1000,0.0133136,PCA,clone,2701,0.66547
larry,1000,0.0133136,RandomProjection,clone,42,0.02291
larry,1000,0.0133136,RandomProjection,clone,1404,0.02291
larry,1000,0.0133136,RandomProjection,clone,2701,0.02291
larry,1000,0.0133136,SCVI,clone,42,0.0377
larry,1000,0.0133136,SCVI,clone,1404,0.06929
larry,1000,0.0133136,SCVI,clone,2701,0.09336
larry,1000,0.0246748,Geneformer,clone,42,0.11955
larry,1000,0.0246748,Geneformer,clone,1404,0.08157
larry,1000,0.0246748,Geneformer,clone,2701,0.09206
larry,1000,0.0246748,PCA,clone,42,0.36058
larry,1000,0.0246748,PCA,clone,1404,0.4675
larry,1000,0.0246748,PCA,clone,2701,0.45578
larry,1000,0.0246748,RandomProjection,clone,42,0.02488
larry,1000,0.0246748,RandomProjection,clone,1404,0.02488
larry,1000,0.0246748,RandomProjection,clone,2701,0.02488
larry,1000,0.0246748,SCVI,clone,42,0.22668
larry,1000,0.0246748,SCVI,clone,1404,0.11859
larry,1000,0.0246748,SCVI,clone,2701,0.12383
larry,1000,0.0457311,Geneformer,clone,42,0.22925
larry,1000,0.0457311,Geneformer,clone,1404,0.19991
larry,1000,0.0457311,Geneformer,clone,2701,0.20565
larry,1000,0.0457311,PCA,clone,42,0.34014
larry,1000,0.0457311,PCA,clone,1404,0.26764
larry,1000,0.0457311,PCA,clone,2701,0.31256
larry,1000,0.0457311,RandomProjection,clone,42,0.07982
larry,1000,0.0457311,RandomProjection,clone,1404,0.07982
larry,1000,0.0457311,RandomProjection,clone,2701,0.07982
larry,1000,0.0457311,SCVI,clone,42,0.32659
larry,1000,0.0457311,SCVI,clone,1404,0.37034
larry,1000,0.0457311,SCVI,clone,2701,0.38566
larry,1000,0.0847557,Geneformer,clone,42,0.28909
larry,1000,0.0847557,Geneformer,clone,1404,0.23062
larry,1000,0.0847557,Geneformer,clone,2701,0.38157
larry,1000,0.0847557,PCA,clone,42,0.46878
larry,1000,0.0847557,PCA,clone,1404,0.56011
larry,1000,0.0847557,PCA,clone,2701,0.58183
larry,1000,0.0847557,RandomProjection,clone,42,0.08584
larry,1000,0.0847557,RandomProjection,clone,1404,0.08584
larry,1000,0.0847557,RandomProjection,clone,2701,0.08584
larry,1000,0.0847557,SCVI,clone,42,0.55241
larry,1000,0.0847557,SCVI,clone,1404,0.57863
larry,1000,0.0847557,SCVI,clone,2701,0.59158
larry,1000,0.1570821,Geneformer,clone,42,0.57416
larry,1000,0.1570821,Geneformer,clone,1404,0.4019
larry,1000,0.1570821,Geneformer,clone,2701,0.60587
larry,1000,0.1570821,PCA,clone,42,0.70914
larry,1000,0.1570821,PCA,clone,1404,0.76219
larry,1000,0.1570821,PCA,clone,2701,0.76326
larry,1000,0.1570821,RandomProjection,clone,42,0.0317
larry,1000,0.1570821,RandomProjection,clone,1404,0.0317
larry,1000,0.1570821,RandomProjection,clone,2701,0.0317
larry,1000,0.1570821,SCVI,clone,42,0.783
larry,1000,0.1570821,SCVI,clone,1404,0.82852
larry,1000,0.1570821,SCVI,clone,2701,0.73461
larry,1000,0.2911284,Geneformer,clone,42,0.61274
larry,1000,0.2911284,Geneformer,clone,1404,0.5898
larry,1000,0.2911284,Geneformer,clone,2701,0.48495
larry,1000,0.2911284,PCA,clone,42,0.99237
larry,1000,0.2911284,PCA,clone,1404,1.05831
larry,1000,0.2911284,PCA,clone,2701,0.99255
larry,1000,0.2911284,RandomProjection,clone,42,0.15227
larry,1000,0.2911284,RandomProjection,clone,1404,0.15227
larry,1000,0.2911284,RandomProjection,clone,2701,0.15227
larry,1000,0.2911284,SCVI,clone,42,1.05576
larry,1000,0.2911284,SCVI,clone,1404,1.08466
larry,1000,0.2911284,SCVI,clone,2701,1.02702
larry,1000,0.5395631,Geneformer,clone,42,0.77796
larry,1000,0.5395631,Geneformer,clone,1404,0.57618
larry,1000,0.5395631,Geneformer,clone,2701,0.67412
larry,1000,0.5395631,PCA,clone,42,1.27482
larry,1000,0.5395631,PCA,clone,1404,1.30315
larry,1000,0.5395631,PCA,clone,2701,1.21418
larry,1000,0.5395631,RandomProjection,clone,42,0.26392
larry,1000,0.5395631,RandomProjection,clone,1404,0.26392
larry,1000,0.5395631,RandomProjection,clone,2701,0.26392
larry,1000,0.5395631,SCVI,clone,42,1.21094
larry,1000,0.5395631,SCVI,clone,1404,1.28272
larry,1000,0.5395631,SCVI,clone,2701,1.37395
larry,1000,1.0,Geneformer,clone,42,0.5462
larry,1000,1.0,Geneformer,clone,1404,0.82761
larry,1000,1.0,Geneformer,clone,2701,0.90077
larry,1000,1.0,PCA,clone,42,1.45256
larry,1000,1.0,PCA,clone,1404,1.49163
larry,1000,1.0,PCA,clone,2701,1.44823
larry,1000,1.0,RandomProjection,clone,42,0.40201
larry,1000,1.0,RandomProjection,clone,1404,0.40201
larry,1000,1.0,RandomProjection,clone,2701,0.40201
larry,1000,1.0,SCVI,clone,42,1.03675
larry,1000,1.0,SCVI,clone,1404,0.83578
larry,1000,1.0,SCVI,clone,2701,0.91208
larry,2154,0.003876,Geneformer,clone,42,0.03707
larry,2154,0.003876,Geneformer,clone,1404,-0.03308
larry,2154,0.003876,Geneformer,clone,2701,0.01956
larry,2154,0.003876,PCA,clone,42,1.58887
larry,2154,0.003876,PCA,clone,1404,1.63877
larry,2154,0.003876,PCA,clone,2701,1.65637
larry,2154,0.003876,RandomProjection,clone,42,-0.00451
larry,2154,0.003876,RandomProjection,clone,1404,-0.00451
larry,2154,0.003876,RandomProjection,clone,2701,-0.00451
larry,2154,0.003876,SCVI,clone,42,0.05946
larry,2154,0.003876,SCVI,clone,1404,0.01623
larry,2154,0.003876,SCVI,clone,2701,0.05286
larry,2154,0.0071835,Geneformer,clone,42,0.05843
larry,2154,0.0071835,Geneformer,clone,1404,0.00479
larry,2154,0.0071835,Geneformer,clone,2701,0.03126
larry,2154,0.0071835,PCA,clone,42,1.08633
larry,2154,0.0071835,PCA,clone,1404,1.04601
larry,2154,0.0071835,PCA,clone,2701,1.1177
larry,2154,0.0071835,RandomProjection,clone,42,0.04314
larry,2154,0.0071835,RandomProjection,clone,1404,0.04314
larry,2154,0.0071835,RandomProjection,clone,2701,0.04314
larry,2154,0.0071835,SCVI,clone,42,0.01283
